dteday,season,hr,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered
2011-05-19,Spring,3,1,1,14,15,100,0,1,3
2011-05-19,Spring,4,1,1,14,15,94,0,2,3
2011-05-19,Spring,5,1,1,14,15,94,0,2,24
2011-05-19,Spring,6,1,2,15,15,94,0,17,86
2011-05-19,Spring,7,1,2,15,15,100,0,18,239
2011-05-19,Spring,8,1,2,16,17,88,0,34,453
2011-05-19,Spring,9,1,2,17,18,88,6,40,176
2011-05-19,Spring,10,1,2,17,18,83,0,35,95
2011-05-19,Spring,11,1,3,17,18,88,11,53,111
2011-05-19,Spring,12,1,2,19,20,78,7,38,130
2011-05-19,Spring,13,1,3,19,20,64,16,44,139
2011-05-19,Spring,14,1,3,17,18,73,12,43,137
2011-05-19,Spring,15,1,1,18,18,78,11,63,125
2011-05-19,Spring,16,1,1,19,20,64,12,55,247
2011-05-19,Spring,17,1,1,18,18,78,11,60,487
2011-05-19,Spring,18,1,1,20,24,55,11,59,454
2011-05-19,Spring,19,1,1,19,20,60,8,65,345
2011-05-19,Spring,20,1,1,17,18,77,19,46,236
2011-05-19,Spring,21,1,1,17,18,77,19,29,180
2011-05-19,Spring,22,1,3,15,15,82,19,11,68
2011-05-19,Spring,23,1,1,14,15,94,0,9,63
2011-05-20,Spring,0,1,1,13,13,94,6,15,33
2011-05-20,Spring,1,1,1,13,13,100,0,8,17
2011-05-20,Spring,2,1,1,12,13,100,6,4,4
2011-05-20,Spring,3,1,1,12,13,100,0,1,4
2011-05-20,Spring,4,1,1,12,13,94,6,1,4
2011-05-20,Spring,5,1,1,12,13,94,7,0,28
2011-05-20,Spring,6,1,1,13,13,88,7,15,102
2011-05-20,Spring,7,1,1,15,15,77,11,30,289
2011-05-20,Spring,8,1,1,17,18,68,0,41,476
2011-05-20,Spring,9,1,1,17,18,68,15,35,199
2011-05-20,Spring,10,1,1,18,18,64,12,44,104
2011-05-20,Spring,11,1,2,19,20,60,12,63,133
2011-05-20,Spring,12,1,2,20,24,56,16,69,186
2011-05-20,Spring,13,1,3,20,24,56,19,60,172
2011-05-20,Spring,14,1,1,21,24,53,15,66,131
2011-05-20,Spring,15,1,2,20,24,56,12,74,168
2011-05-20,Spring,16,1,2,20,24,53,11,61,269
2011-05-20,Spring,17,1,1,21,24,53,0,71,483
2011-05-20,Spring,18,1,1,20,24,56,11,79,394
2011-05-20,Spring,19,1,1,19,20,64,6,49,253
2011-05-20,Spring,20,1,1,19,20,64,7,40,180
2011-05-20,Spring,21,1,1,18,18,64,7,40,155
2011-05-20,Spring,22,1,1,17,18,73,0,28,124
2011-05-20,Spring,23,1,1,16,17,72,11,15,100
2011-05-21,Spring,0,0,1,16,17,77,7,20,78
2011-05-21,Spring,1,0,1,16,17,72,0,8,64
2011-05-21,Spring,2,0,1,16,17,72,7,5,35
2011-05-21,Spring,3,0,1,14,15,82,7,7,12
2011-05-21,Spring,4,0,1,13,13,88,8,1,6
2011-05-21,Spring,5,0,1,13,13,88,7,1,4
2011-05-21,Spring,6,0,1,15,15,82,8,6,22
2011-05-21,Spring,7,0,1,17,18,73,8,10,33
2011-05-21,Spring,8,0,1,18,18,68,19,29,97
2011-05-21,Spring,9,0,1,20,24,64,15,60,165
2011-05-21,Spring,10,0,1,21,24,61,7,122,201
2011-05-21,Spring,11,0,1,22,24,53,8,173,245
2011-05-21,Spring,12,0,1,23,24,50,0,222,271
2011-05-21,Spring,13,0,1,24,26,45,0,191,271
2011-05-21,Spring,14,0,1,25,26,42,0,187,269
2011-05-21,Spring,15,0,1,25,26,45,16,232,274
2011-05-21,Spring,16,0,2,25,26,39,16,204,267
2011-05-21,Spring,17,0,2,25,26,42,11,191,253
2011-05-21,Spring,18,0,2,24,26,45,11,191,253
2011-05-21,Spring,19,0,1,23,26,47,11,117,184
2011-05-21,Spring,20,0,1,21,24,61,0,84,164
2011-05-21,Spring,21,0,1,21,24,61,7,77,150
2011-05-21,Spring,22,0,1,20,22,69,8,78,126
2011-05-21,Spring,23,0,1,19,20,78,6,42,103
2011-05-22,Spring,0,0,1,17,18,88,11,31,100
2011-05-22,Spring,1,0,1,16,17,94,8,17,81
2011-05-22,Spring,2,0,1,16,17,94,7,18,50
2011-05-22,Spring,3,0,1,15,15,100,7,10,23
2011-05-22,Spring,4,0,1,15,15,100,0,3,9
2011-05-22,Spring,5,0,1,15,15,100,7,1,5
2011-05-22,Spring,6,0,1,16,17,94,7,5,13
2011-05-22,Spring,7,0,1,17,18,88,7,13,27
2011-05-22,Spring,8,0,1,20,22,73,6,29,65
2011-05-22,Spring,9,0,1,21,24,69,7,59,130
2011-05-22,Spring,10,0,1,22,24,65,8,135,170
2011-05-22,Spring,11,0,1,24,26,54,12,164,209
2011-05-22,Spring,12,0,2,25,28,51,12,146,255
2011-05-22,Spring,13,0,2,23,24,54,15,180,275
2011-05-22,Spring,14,0,3,21,24,69,12,125,191
2011-05-22,Spring,15,0,2,23,24,61,11,110,221
2011-05-22,Spring,16,0,1,23,26,61,8,72,201
2011-05-22,Spring,17,0,1,24,26,57,16,93,213
2011-05-22,Spring,18,0,1,23,24,61,15,120,238
2011-05-22,Spring,19,0,1,23,24,61,12,107,193
2011-05-22,Spring,20,0,1,22,24,65,11,57,174
2011-05-22,Spring,21,0,1,21,22,73,12,27,109
2011-05-22,Spring,22,0,1,20,20,83,8,35,86
2011-05-22,Spring,23,0,2,19,20,83,8,19,46
2011-05-23,Spring,0,1,2,18,18,88,8,23,18
2011-05-23,Spring,1,1,1,18,18,88,7,4,5
2011-05-23,Spring,2,1,3,18,18,88,11,2,3
2011-05-23,Spring,3,1,3,17,18,94,11,0,4
2011-05-23,Spring,4,1,2,17,18,94,0,2,2
2011-05-23,Spring,5,1,2,17,18,94,0,0,11
2011-05-23,Spring,6,1,2,17,18,100,0,4,92
2011-05-23,Spring,7,1,2,18,18,94,7,13,223
2011-05-23,Spring,8,1,1,20,20,88,12,50,359
2011-05-23,Spring,9,1,1,20,20,88,15,36,131
2011-05-23,Spring,10,1,1,23,24,74,19,49,72
2011-05-23,Spring,11,1,1,23,26,69,26,73,107
2011-05-23,Spring,12,1,1,23,26,69,26,65,139
2011-05-23,Spring,13,1,2,26,28,57,27,49,155
2011-05-23,Spring,14,1,2,25,28,62,35,57,130
2011-05-23,Spring,15,1,2,25,28,62,30,57,119
2011-05-23,Spring,16,1,2,25,28,62,19,56,223
2011-05-23,Spring,17,1,3,25,28,70,26,56,373
2011-05-23,Spring,18,1,1,24,28,74,19,68,385
2011-05-23,Spring,19,1,1,24,28,74,15,56,302
2011-05-23,Spring,20,1,1,22,22,83,15,39,271
2011-05-23,Spring,21,1,1,22,22,89,15,33,155
2011-05-23,Spring,22,1,1,21,20,94,15,25,106
2011-05-23,Spring,23,1,2,21,20,88,12,19,53
2011-05-24,Spring,0,1,2,20,18,94,12,12,23
2011-05-24,Spring,1,1,2,20,18,94,11,6,9
2011-05-24,Spring,2,1,2,20,18,94,12,2,8
2011-05-24,Spring,3,1,2,19,20,94,7,0,2
2011-05-24,Spring,4,1,1,20,20,88,7,1,3
2011-05-24,Spring,5,1,2,19,20,94,16,2,22
2011-05-24,Spring,6,1,2,19,20,94,12,10,102
2011-05-24,Spring,7,1,3,22,22,78,12,26,288
2011-05-24,Spring,8,1,3,21,22,83,15,31,403
2011-05-24,Spring,9,1,2,22,24,73,12,27,111
2011-05-24,Spring,10,1,1,24,26,61,22,18,90
2011-05-24,Spring,11,1,1,26,28,51,15,33,142
2011-05-24,Spring,12,1,1,27,28,45,26,41,129
2011-05-24,Spring,13,1,1,28,30,46,16,38,152
2011-05-24,Spring,14,1,1,28,30,46,19,27,126
2011-05-24,Spring,15,1,3,26,28,55,27,59,129
2011-05-24,Spring,16,1,1,23,24,69,12,52,225
2011-05-24,Spring,17,1,1,24,26,61,7,56,492
2011-05-24,Spring,18,1,1,24,26,70,12,74,490
2011-05-24,Spring,19,1,1,23,24,74,12,45,310
2011-05-24,Spring,20,1,1,23,24,74,6,39,241
2011-05-24,Spring,21,1,1,22,22,78,6,21,168
2011-05-24,Spring,22,1,3,21,20,88,15,26,115
2011-05-24,Spring,23,1,3,23,24,74,11,13,53
2011-05-25,Spring,0,1,3,20,20,83,15,3,32
2011-05-25,Spring,1,1,3,19,20,83,12,6,2
2011-05-25,Spring,2,1,2,18,18,94,0,0,8
2011-05-25,Spring,3,1,1,17,18,100,8,0,9
2011-05-25,Spring,4,1,1,17,18,100,7,0,3
2011-05-25,Spring,5,1,1,18,18,88,6,2,23
2011-05-25,Spring,6,1,1,18,18,94,6,4,113
2011-05-25,Spring,7,1,1,21,22,73,8,29,284
2011-05-25,Spring,8,1,1,22,24,69,15,36,495
2011-05-25,Spring,9,1,1,23,26,65,6,27,207
2011-05-25,Spring,10,1,1,24,26,61,6,30,105
2011-05-25,Spring,11,1,1,26,28,51,6,36,104
2011-05-25,Spring,12,1,1,26,28,55,8,32,178
2011-05-25,Spring,13,1,1,26,28,55,8,39,163
2011-05-25,Spring,14,1,1,26,28,55,11,47,121
2011-05-25,Spring,15,1,1,27,30,52,16,37,145
2011-05-25,Spring,16,1,1,26,28,51,19,61,238
2011-05-25,Spring,17,1,1,26,28,51,15,77,524
2011-05-25,Spring,18,1,1,25,28,57,15,66,451
2011-05-25,Spring,19,1,1,24,26,61,8,73,332
2011-05-25,Spring,20,1,1,24,26,61,11,56,284
2011-05-25,Spring,21,1,1,23,24,69,8,33,203
2011-05-25,Spring,22,1,1,23,24,69,16,34,140
2011-05-25,Spring,23,1,1,22,24,73,8,12,74
2011-05-26,Spring,0,1,1,22,24,73,8,11,34
2011-05-26,Spring,1,1,1,22,24,73,8,3,13
2011-05-26,Spring,2,1,1,21,22,83,7,7,7
2011-05-26,Spring,3,1,1,20,20,88,6,0,4
2011-05-26,Spring,4,1,1,20,20,88,0,0,2
2011-05-26,Spring,5,1,2,20,20,88,6,2,25
2011-05-26,Spring,6,1,2,20,17,100,6,4,94
2011-05-26,Spring,7,1,2,21,20,94,16,16,270
2011-05-26,Spring,8,1,2,23,24,83,11,31,458
2011-05-26,Spring,9,1,1,25,28,70,11,22,194
2011-05-26,Spring,10,1,1,24,28,74,19,49,94
2011-05-26,Spring,11,1,1,26,30,66,15,36,124
2011-05-26,Spring,12,1,1,28,32,59,22,53,141
2011-05-26,Spring,13,1,1,30,34,52,19,52,145
2011-05-26,Spring,14,1,1,30,34,52,19,44,145
2011-05-26,Spring,15,1,2,30,34,46,19,40,101
2011-05-26,Spring,16,1,2,29,32,49,23,58,233
2011-05-26,Spring,17,1,1,29,32,46,19,49,445
2011-05-26,Spring,18,1,1,29,32,46,22,74,404
2011-05-26,Spring,19,1,1,28,30,46,22,67,311
2011-05-26,Spring,20,1,1,25,28,57,11,55,267
2011-05-26,Spring,21,1,1,25,28,62,6,45,178
2011-05-26,Spring,22,1,1,24,26,65,8,23,157
2011-05-26,Spring,23,1,1,24,26,65,12,17,73
2011-05-27,Spring,0,1,1,23,26,69,16,14,55
2011-05-27,Spring,1,1,1,24,26,57,19,14,36
2011-05-27,Spring,2,1,1,23,26,61,15,6,12
2011-05-27,Spring,3,1,1,23,24,65,6,1,11
2011-05-27,Spring,4,1,1,22,24,69,8,2,5
2011-05-27,Spring,5,1,1,22,24,65,19,2,29
2011-05-27,Spring,6,1,1,22,24,69,6,8,73
2011-05-27,Spring,7,1,1,22,24,73,11,20,229
2011-05-27,Spring,8,1,1,23,24,74,19,25,393
2011-05-27,Spring,9,1,1,24,26,65,19,37,190
2011-05-27,Spring,10,1,1,25,28,54,26,42,111
2011-05-27,Spring,11,1,2,26,28,55,22,40,126
2011-05-27,Spring,12,1,2,27,30,55,19,53,190
2011-05-27,Spring,13,1,1,26,28,57,12,51,158
2011-05-27,Spring,14,1,1,27,30,55,16,51,188
2011-05-27,Spring,15,1,1,28,30,49,19,98,258
2011-05-27,Spring,16,1,2,27,30,55,26,63,356
2011-05-27,Spring,17,1,1,26,28,57,26,77,414
2011-05-27,Spring,18,1,2,25,28,62,19,89,310
2011-05-27,Spring,19,1,3,20,22,78,16,69,210
2011-05-27,Spring,20,1,2,21,22,73,15,24,120
2011-05-27,Spring,21,1,1,20,20,83,7,37,114
2011-05-27,Spring,22,1,1,20,22,78,8,25,116
2011-05-27,Spring,23,1,1,19,20,88,8,23,104
2011-05-28,Spring,0,0,1,19,20,88,8,15,79
2011-05-28,Spring,1,0,1,19,20,88,12,8,47
2011-05-28,Spring,2,0,1,18,18,94,12,13,35
2011-05-28,Spring,3,0,1,18,18,88,15,2,13
2011-05-28,Spring,4,0,1,18,18,88,16,0,4
2011-05-28,Spring,5,0,1,18,18,88,15,4,3
2011-05-28,Spring,6,0,1,19,20,83,16,3,16
2011-05-28,Spring,7,0,1,20,20,83,16,17,33
2011-05-28,Spring,8,0,1,21,22,78,12,27,75
2011-05-28,Spring,9,0,1,22,24,73,16,61,116
2011-05-28,Spring,10,0,1,24,26,65,15,110,166
2011-05-28,Spring,11,0,1,24,26,65,15,171,178
2011-05-28,Spring,12,0,1,25,28,57,16,145,213
2011-05-28,Spring,13,0,1,25,28,62,15,168,217
2011-05-28,Spring,14,0,1,26,28,57,15,172,210
2011-05-28,Spring,15,0,1,26,28,55,15,187,187
2011-05-28,Spring,16,0,1,27,30,55,19,201,201
2011-05-28,Spring,17,0,1,26,28,55,19,180,161
2011-05-28,Spring,18,0,1,25,28,62,16,173,212
2011-05-28,Spring,19,0,1,24,26,65,12,99,153
2011-05-28,Spring,20,0,1,24,26,65,15,68,128
2011-05-28,Spring,21,0,1,23,24,74,19,87,114
2011-05-28,Spring,22,0,1,23,24,78,15,46,115
2011-05-28,Spring,23,0,1,22,22,83,12,44,81
2011-05-29,Spring,0,0,1,22,22,83,15,32,51
2011-05-29,Spring,1,0,1,21,20,88,11,17,49
2011-05-29,Spring,2,0,1,21,20,88,7,12,49
2011-05-29,Spring,3,0,1,21,20,88,7,2,24
2011-05-29,Spring,4,0,1,20,20,88,6,13,10
2011-05-29,Spring,5,0,1,20,18,94,11,3,3
2011-05-29,Spring,6,0,2,21,20,88,12,5,10
2011-05-29,Spring,7,0,2,21,20,88,16,13,17
2011-05-29,Spring,8,0,2,21,20,88,15,34,62
2011-05-29,Spring,9,0,2,21,20,94,16,74,78
2011-05-29,Spring,10,0,2,23,24,83,15,130,121
2011-05-29,Spring,11,0,2,23,24,83,19,139,180
2011-05-29,Spring,12,0,2,24,28,74,15,216,186
2011-05-29,Spring,13,0,1,25,28,70,19,237,181
2011-05-29,Spring,14,0,1,26,30,70,19,183,168
2011-05-29,Spring,15,0,1,26,30,70,19,221,155
2011-05-29,Spring,16,0,1,26,30,70,19,194,167
2011-05-29,Spring,17,0,1,26,30,70,19,214,169
2011-05-29,Spring,18,0,1,25,30,74,19,151,177
2011-05-29,Spring,19,0,1,25,30,74,16,141,146
2011-05-29,Spring,20,0,1,24,28,79,12,91,128
2011-05-29,Spring,21,0,1,23,26,83,11,107,122
2011-05-29,Spring,22,0,1,23,22,89,8,78,93
2011-05-29,Spring,23,0,1,23,22,89,11,48,87
2011-05-30,Spring,0,0,1,22,20,94,12,38,65
2011-05-30,Spring,1,0,1,22,20,94,8,26,53
2011-05-30,Spring,2,0,1,22,20,94,12,17,28
2011-05-30,Spring,3,0,1,22,20,94,12,10,8
2011-05-30,Spring,4,0,1,21,20,94,11,2,4
2011-05-30,Spring,5,0,2,21,20,94,7,1,6
2011-05-30,Spring,6,0,2,22,20,94,6,6,10
2011-05-30,Spring,7,0,2,22,20,94,0,12,19
2011-05-30,Spring,8,0,2,23,22,89,7,36,58
2011-05-30,Spring,9,0,1,25,30,74,6,47,81
2011-05-30,Spring,10,0,1,29,34,55,16,116,153
2011-05-30,Spring,11,0,1,30,34,52,0,153,168
2011-05-30,Spring,12,0,1,32,36,47,7,179,187
2011-05-30,Spring,13,0,1,32,36,44,6,133,217
2011-05-30,Spring,14,0,1,33,36,39,0,142,185
2011-05-30,Spring,15,0,1,33,36,39,16,132,179
2011-05-30,Spring,16,0,1,33,36,37,19,101,208
2011-05-30,Spring,17,0,1,32,36,41,15,102,202
2011-05-30,Spring,18,0,1,32,36,41,11,77,172
2011-05-30,Spring,19,0,2,16,17,48,7,68,157
2011-05-30,Spring,20,0,1,27,30,57,0,69,168
2011-05-30,Spring,21,0,1,26,30,70,8,42,107
2011-05-30,Spring,22,0,1,25,30,74,11,26,80
2011-05-30,Spring,23,0,1,24,28,84,7,14,34
2011-05-31,Spring,0,1,1,24,28,79,6,9,20
2011-05-31,Spring,1,1,1,23,26,89,6,8,9
2011-05-31,Spring,2,1,2,23,22,94,8,5,7
2011-05-31,Spring,3,1,2,22,20,94,0,1,3
2011-05-31,Spring,4,1,1,23,24,83,6,0,3
2011-05-31,Spring,5,1,1,23,24,83,6,0,26
2011-05-31,Spring,6,1,1,23,26,79,6,11,98
2011-05-31,Spring,7,1,1,26,30,66,7,16,219
2011-05-31,Spring,8,1,1,28,32,59,8,34,372
2011-05-31,Spring,9,1,1,29,34,55,8,22,153
2011-05-31,Spring,10,1,1,30,36,56,8,37,72
2011-05-31,Spring,11,1,1,32,36,47,0,28,78
2011-05-31,Spring,12,1,1,32,36,47,8,37,125
2011-05-31,Spring,13,1,1,34,38,39,11,37,110
2011-05-31,Spring,14,1,1,34,38,37,0,41,99
2011-05-31,Spring,15,1,1,34,38,37,11,42,133
2011-05-31,Spring,16,1,1,34,38,39,8,44,205
2011-05-31,Spring,17,1,1,31,36,53,15,67,428
2011-05-31,Spring,18,1,1,31,36,53,12,55,362
2011-05-31,Spring,19,1,1,28,32,62,7,39,246
2011-05-31,Spring,20,1,1,28,32,62,7,38,213
2011-05-31,Spring,21,1,1,27,32,66,7,45,165
2011-05-31,Spring,22,1,1,26,30,70,11,42,117
2011-05-31,Spring,23,1,1,25,30,79,6,15,46
2011-06-01,Spring,0,1,1,24,28,79,11,9,25
2011-06-01,Spring,1,1,1,24,28,84,16,8,9
2011-06-01,Spring,2,1,1,24,28,79,11,0,3
2011-06-01,Spring,3,1,1,23,26,89,12,0,6
2011-06-01,Spring,4,1,2,23,26,89,15,0,4
2011-06-01,Spring,5,1,2,23,22,89,6,2,19
2011-06-01,Spring,6,1,2,23,26,89,6,7,121
2011-06-01,Spring,7,1,2,24,28,79,11,19,265
2011-06-01,Spring,8,1,2,25,30,79,12,37,417
2011-06-01,Spring,9,1,2,26,30,74,15,34,173
2011-06-01,Spring,10,1,2,27,32,75,16,31,84
2011-06-01,Spring,11,1,2,30,36,59,15,26,86
2011-06-01,Spring,12,1,1,32,38,53,0,32,137
2011-06-01,Spring,13,1,1,34,38,37,12,29,125
2011-06-01,Spring,14,1,1,34,38,37,16,40,105
2011-06-01,Spring,15,1,1,34,38,39,19,25,127
2011-06-01,Spring,16,1,1,32,36,47,19,39,227
2011-06-01,Spring,17,1,1,32,36,47,19,52,434
2011-06-01,Spring,18,1,3,30,36,56,26,31,278
2011-06-01,Spring,19,1,2,26,30,79,11,16,248
2011-06-01,Spring,20,1,2,26,30,79,16,23,233
2011-06-01,Spring,21,1,1,26,30,70,19,29,161
2011-06-01,Spring,22,1,1,26,30,66,8,14,115
2011-06-01,Spring,23,1,1,26,28,51,11,10,59
2011-06-02,Spring,0,1,1,26,26,40,23,11,31
2011-06-02,Spring,1,1,1,25,26,38,7,3,12
2011-06-02,Spring,2,1,1,24,26,39,0,0,6
2011-06-02,Spring,3,1,1,23,24,44,7,0,4
2011-06-02,Spring,4,1,1,23,24,41,12,0,3
2011-06-02,Spring,5,1,1,23,24,39,15,3,28
2011-06-02,Spring,6,1,1,23,24,39,8,7,106
2011-06-02,Spring,7,1,1,24,26,34,16,19,285
2011-06-02,Spring,8,1,1,24,26,32,19,25,442
2011-06-02,Spring,9,1,1,25,26,26,23,28,197
2011-06-02,Spring,10,1,1,25,26,28,32,33,106
2011-06-02,Spring,11,1,1,26,26,28,26,42,123
2011-06-02,Spring,12,1,1,27,28,25,31,39,193
2011-06-02,Spring,13,1,1,29,28,24,23,35,168
2011-06-02,Spring,14,1,1,28,28,24,22,43,142
2011-06-02,Spring,15,1,1,29,28,21,26,44,144
2011-06-02,Spring,16,1,1,29,28,22,32,63,255
2011-06-02,Spring,17,1,1,27,26,20,35,88,484
2011-06-02,Spring,18,1,1,26,26,22,26,74,451
2011-06-02,Spring,19,1,1,25,26,23,19,58,321
2011-06-02,Spring,20,1,1,24,26,24,12,51,286
2011-06-02,Spring,21,1,1,23,24,31,12,33,215
2011-06-02,Spring,22,1,1,22,24,33,16,14,141
2011-06-02,Spring,23,1,1,21,24,35,15,23,89
2011-06-03,Spring,0,1,1,21,24,38,19,15,53
2011-06-03,Spring,1,1,1,20,24,38,23,7,15
2011-06-03,Spring,2,1,1,18,18,43,15,0,12
2011-06-03,Spring,3,1,1,17,18,49,15,0,5
2011-06-03,Spring,4,1,1,16,17,48,22,1,5
2011-06-03,Spring,5,1,1,16,17,48,23,4,24
2011-06-03,Spring,6,1,1,17,18,45,19,8,98
2011-06-03,Spring,7,1,1,17,18,45,16,25,252
2011-06-03,Spring,8,1,2,18,18,43,22,31,471
2011-06-03,Spring,9,1,1,19,20,40,11,36,194
2011-06-03,Spring,10,1,1,21,24,33,16,54,107
2011-06-03,Spring,11,1,1,22,24,31,22,57,135
2011-06-03,Spring,12,1,1,23,24,27,19,51,208
2011-06-03,Spring,13,1,1,23,24,26,16,58,190
2011-06-03,Spring,14,1,1,24,26,28,19,66,174
2011-06-03,Spring,15,1,1,24,26,28,19,56,156
2011-06-03,Spring,16,1,1,25,26,26,22,63,286
2011-06-03,Spring,17,1,1,25,26,25,19,73,485
2011-06-03,Spring,18,1,1,24,26,24,19,76,488
2011-06-03,Spring,19,1,1,23,24,26,19,53,338
2011-06-03,Spring,20,1,1,22,24,28,11,57,236
2011-06-03,Spring,21,1,1,22,24,28,7,51,196
2011-06-03,Spring,22,1,1,21,24,35,0,26,145
2011-06-03,Spring,23,1,1,19,20,46,7,30,141
2011-06-04,Spring,0,0,1,18,18,52,0,24,69
2011-06-04,Spring,1,0,1,17,18,64,7,14,80
2011-06-04,Spring,2,0,1,17,18,56,12,18,41
2011-06-04,Spring,3,0,1,16,17,59,7,8,10
2011-06-04,Spring,4,0,1,16,17,59,6,4,11
2011-06-04,Spring,5,0,1,15,15,64,0,3,5
2011-06-04,Spring,6,0,1,17,18,60,0,11,17
2011-06-04,Spring,7,0,1,18,18,56,0,27,60
2011-06-04,Spring,8,0,1,20,24,46,6,29,96
2011-06-04,Spring,9,0,1,21,24,43,8,55,169
2011-06-04,Spring,10,0,1,22,24,38,7,115,202
2011-06-04,Spring,11,0,1,23,24,36,8,120,249
2011-06-04,Spring,12,0,1,24,26,32,11,150,270
2011-06-04,Spring,13,0,1,26,26,28,8,188,268
2011-06-04,Spring,14,0,1,26,26,33,15,193,258
2011-06-04,Spring,15,0,2,26,26,27,27,180,224
2011-06-04,Spring,16,0,2,25,26,30,8,168,272
2011-06-04,Spring,17,0,2,25,26,34,16,142,202
2011-06-04,Spring,18,0,2,26,26,30,11,127,214
2011-06-04,Spring,19,0,2,24,26,39,6,79,206
2011-06-04,Spring,20,0,2,24,26,48,6,90,149
2011-06-04,Spring,21,0,2,23,24,47,7,46,139
2011-06-04,Spring,22,0,1,22,24,56,15,49,141
2011-06-04,Spring,23,0,2,22,24,56,0,29,121
2011-06-05,Spring,0,0,1,22,24,56,6,23,90
2011-06-05,Spring,1,0,2,22,24,61,11,26,70
2011-06-05,Spring,2,0,2,22,24,61,11,16,48
2011-06-05,Spring,3,0,2,21,24,65,11,22,25
2011-06-05,Spring,4,0,2,21,24,65,11,4,8
2011-06-05,Spring,5,0,2,21,24,61,8,1,5
2011-06-05,Spring,6,0,2,21,24,61,7,10,11
2011-06-05,Spring,7,0,2,20,22,73,16,8,19
2011-06-05,Spring,8,0,2,20,22,73,16,24,74
2011-06-05,Spring,9,0,2,20,22,78,12,53,111
2011-06-05,Spring,10,0,2,21,22,73,6,83,168
2011-06-05,Spring,11,0,2,22,24,69,7,121,214
2011-06-05,Spring,12,0,2,22,24,69,7,123,212
2011-06-05,Spring,13,0,1,23,24,65,7,154,213
2011-06-05,Spring,14,0,1,24,26,57,11,161,224
2011-06-05,Spring,15,0,1,24,26,54,0,161,256
2011-06-05,Spring,16,0,1,25,28,51,6,138,260
2011-06-05,Spring,17,0,1,26,28,51,0,126,264
2011-06-05,Spring,18,0,1,24,26,57,7,124,239
2011-06-05,Spring,19,0,1,23,26,65,11,108,249
2011-06-05,Spring,20,0,1,23,24,69,12,84,195
2011-06-05,Spring,21,0,1,22,24,73,11,54,111
2011-06-05,Spring,22,0,1,22,22,78,15,36,94
2011-06-05,Spring,23,0,1,21,22,78,8,25,61
2011-06-06,Spring,0,1,1,21,22,78,8,11,18
2011-06-06,Spring,1,1,1,20,20,83,8,9,5
2011-06-06,Spring,2,1,1,19,20,88,7,4,4
2011-06-06,Spring,3,1,1,19,20,88,0,2,3
2011-06-06,Spring,4,1,1,18,18,94,7,4,4
2011-06-06,Spring,5,1,1,18,18,88,6,7,24
2011-06-06,Spring,6,1,1,19,20,88,0,11,101
2011-06-06,Spring,7,1,1,21,22,78,7,18,281
2011-06-06,Spring,8,1,1,22,24,73,6,28,410
2011-06-06,Spring,9,1,1,24,26,57,11,26,162
2011-06-06,Spring,10,1,1,25,28,51,15,31,64
2011-06-06,Spring,11,1,1,26,28,42,8,39,72
2011-06-06,Spring,12,1,1,27,28,37,11,25,128
2011-06-06,Spring,13,1,1,28,28,35,0,28,152
2011-06-06,Spring,14,1,1,28,28,31,8,46,99
2011-06-06,Spring,15,1,1,29,30,28,12,38,127
2011-06-06,Spring,16,1,1,27,28,33,8,34,233
2011-06-06,Spring,17,1,1,28,28,33,19,63,516
2011-06-06,Spring,18,1,1,27,28,31,8,56,500
2011-06-06,Spring,19,1,1,25,28,54,12,64,343
2011-06-06,Spring,20,1,1,23,26,61,8,59,277
2011-06-06,Spring,21,1,1,23,24,56,6,29,160
2011-06-06,Spring,22,1,1,23,24,61,6,36,137
2011-06-06,Spring,23,1,1,22,24,69,6,5,55
2011-06-07,Spring,0,1,1,22,24,65,6,5,15
2011-06-07,Spring,1,1,1,21,24,69,8,2,2
2011-06-07,Spring,2,1,1,20,22,73,6,3,2
2011-06-07,Spring,3,1,1,20,22,73,6,1,1
2011-06-07,Spring,4,1,1,19,20,83,8,2,3
2011-06-07,Spring,5,1,1,19,20,88,11,2,30
2011-06-07,Spring,6,1,1,20,22,78,8,10,116
2011-06-07,Spring,7,1,2,22,24,69,12,23,311
2011-06-07,Spring,8,1,2,23,26,61,8,45,432
2011-06-07,Spring,9,1,2,25,28,57,15,27,190
2011-06-07,Spring,10,1,2,27,28,48,12,37,86
2011-06-07,Spring,11,1,2,27,30,52,16,38,113
2011-06-07,Spring,12,1,2,29,32,46,19,42,141
2011-06-07,Spring,13,1,2,29,32,43,16,55,141
2011-06-07,Spring,14,1,2,29,32,43,19,34,112
2011-06-07,Spring,15,1,2,30,32,41,22,56,127
2011-06-07,Spring,16,1,1,29,30,38,15,55,253
2011-06-07,Spring,17,1,1,29,32,43,16,64,475
2011-06-07,Spring,18,1,1,28,30,46,19,72,479
2011-06-07,Spring,19,1,1,27,28,48,16,69,355
2011-06-07,Spring,20,1,1,26,28,56,8,45,301
2011-06-07,Spring,21,1,1,25,28,70,8,31,187
2011-06-07,Spring,22,1,1,24,26,65,8,27,126
2011-06-07,Spring,23,1,1,23,26,79,7,18,72
2011-06-08,Spring,0,1,1,23,22,89,8,12,29
2011-06-08,Spring,1,1,1,23,24,78,0,3,20
2011-06-08,Spring,2,1,1,22,22,89,6,0,7
2011-06-08,Spring,3,1,1,22,22,89,6,2,1
